geoid,race_white,race_black,race_indian,race_asian,race_pacific,race_some_other,race_two_or_more,race_hispanic,race_white_not_hispanic,race_source_abbreviation,link_to_detailed_sourcing
480270215003056,299,323,3,6,0,32,14,99,238,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480270215003056/
480270212023004,49,13,0,0,0,2,2,6,47,tract,http://www.prisonersofthecensus.org/data/2010blocks/480270212023004/
480291101001026,24,1,0,0,0,0,1,16,9,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480291101001026/
480291101003080,392,53,19,5,4,139,19,494,73,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480291101003080/
480291106003012,3290,824,0,6,1,14,5,2463,847,tract,http://www.prisonersofthecensus.org/data/2010blocks/480291106003012/
480291110002036,22,2,0,0,0,0,0,18,4,tract,http://www.prisonersofthecensus.org/data/2010blocks/480291110002036/
480291411011000,56,12,0,1,0,18,1,61,13,tract,http://www.prisonersofthecensus.org/data/2010blocks/480291411011000/
480291902004006,17,1,0,0,0,0,1,15,3,remaining,http://www.prisonersofthecensus.org/data/2010blocks/480291902004006/
480291902004023,16,4,2,2,0,4,0,17,5,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480291902004023/
480291905041028,5,1,0,0,0,0,0,1,4,tract,http://www.prisonersofthecensus.org/data/2010blocks/480291905041028/
480291909021008,4,0,0,0,0,0,0,1,3,tract,http://www.prisonersofthecensus.org/data/2010blocks/480291909021008/
480291520001053,123,21,4,0,0,49,9,148,33,tract,http://www.prisonersofthecensus.org/data/2010blocks/480291520001053/
480291619023010,1752,352,0,4,0,1,0,1456,299,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480291619023010/
480299800031088,4,1,0,0,0,0,0,0,4,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480299800031088/
480319501003041,2,0,0,0,0,0,0,1,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480319501003041/
480359502001085,23,8,0,0,0,0,0,1,22,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480359502001085/
480370115015000,884,1218,8,6,0,629,14,842,704,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480370115015000/
480370105002128,420,280,0,4,0,0,1,79,341,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480370105002128/
480370105002129,42,52,0,0,0,0,0,11,31,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480370105002129/
480370111001016,81,17,0,1,0,1,0,0,81,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480370111001016/
480370111003038,936,487,35,19,3,131,60,498,644,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480370111003038/
480396608011009,5,2,0,0,0,0,0,0,5,tract,http://www.prisonersofthecensus.org/data/2010blocks/480396608011009/
480396619003003,1010,467,6,7,2,115,6,471,672,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480396619003003/
480396619003052,513,548,0,0,0,114,15,283,368,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480396619003052/
480396619003063,946,565,4,3,1,63,8,441,585,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480396619003063/
480396619004007,708,995,4,2,1,161,35,563,339,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480396619004007/
480396622001063,614,196,0,0,0,0,0,64,550,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480396622001063/
480396631003012,411,566,2,2,0,54,5,189,287,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480396631003012/
480396620001073,37,15,0,0,0,0,0,8,29,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480396620001073/
480396630003053,538,445,3,8,0,68,8,438,192,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480396630003053/
480396643004033,3,0,0,0,0,0,0,1,2,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480396643004033/
480410004003000,596,142,22,12,3,34,15,261,378,tract,http://www.prisonersofthecensus.org/data/2010blocks/480410004003000/
480410005001000,162,172,0,0,0,14,2,76,102,tract,http://www.prisonersofthecensus.org/data/2010blocks/480410005001000/
480410006031046,74,100,1,0,0,9,0,36,49,tract,http://www.prisonersofthecensus.org/data/2010blocks/480410006031046/
480410002024055,572,409,6,2,0,72,7,216,441,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480410002024055/
480439503002128,31,3,0,0,0,2,0,19,14,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480439503002128/
480479502002055,14,1,0,0,0,0,1,14,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480479502002055/
480499513002027,270,148,0,1,0,1,1,146,137,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480499513002027/
480519703002034,26,12,0,0,0,0,0,1,25,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480519703002034/
480539603005045,618,201,2,2,0,0,1,201,419,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480539603005045/
480559602001014,133,36,0,1,0,1,0,4,130,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480559602001014/
480559602003007,660,318,2,3,1,8,8,284,387,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480559602003007/
480559601022043,4,0,0,0,0,0,0,0,4,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480559601022043/
480570002003013,33,4,0,0,0,10,1,29,14,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480570002003013/
480590302001075,4,1,0,0,0,0,0,1,3,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480590302001075/
480610138012015,184,2,0,0,0,0,0,175,10,tract,http://www.prisonersofthecensus.org/data/2010blocks/480610138012015/
480610123011356,560,112,0,96,0,35,5,567,32,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480610123011356/
480659502001076,6,0,0,0,0,0,0,2,4,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480659502001076/
480679506003011,52,30,0,0,0,0,0,2,50,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480679506003011/
480699502003032,8,2,0,0,0,4,0,11,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480699502003032/
480717105001013,87,35,0,0,0,7,0,31,63,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480717105001013/
480739508022089,78,59,0,0,0,0,1,8,70,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480739508022089/
480739509002000,690,657,0,6,0,73,7,337,436,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480739509002000/
480759501001590,36,165,0,0,0,0,0,35,1,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480759501001590/
480759501002019,846,265,0,6,0,8,0,567,282,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480759501002019/
480759502001100,27,7,0,0,0,0,0,14,13,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480759502001100/
480770302004077,22,1,0,0,0,2,0,3,21,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480770302004077/
480799501002214,4,0,0,0,0,0,0,2,2,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480799501002214/
480850306042001,712,238,4,8,0,42,11,216,547,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480850306042001/
480850315061015,4,3,0,0,0,0,0,0,4,tract,http://www.prisonersofthecensus.org/data/2010blocks/480850315061015/
480850319003021,28,6,0,1,0,2,2,8,23,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480850319003021/
480879503004018,6,1,0,0,0,0,0,4,2,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480879503004018/
480897505003029,35,26,0,0,0,0,0,16,20,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480897505003029/
480913106062000,30,2,1,0,0,0,0,1,29,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480913106062000/
480913104016013,223,23,0,0,0,0,0,75,148,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480913104016013/
480939503004013,23,0,0,0,0,0,0,0,23,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480939503004013/
480959503002264,1344,59,2,9,5,103,34,1401,90,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/480959503002264/
480990102011002,1593,1031,10,9,0,226,13,683,1126,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480990102011002/
480990102011013,356,197,3,3,0,28,4,81,299,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480990102011013/
480990102011030,698,492,7,2,0,68,7,245,516,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480990102011030/
480990102011037,299,198,2,0,0,24,0,65,258,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480990102011037/
480990102011051,118,150,0,2,0,6,0,16,111,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480990102011051/
480990102012001,298,0,0,0,0,0,0,4,294,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480990102012001/
480990102012003,357,93,0,0,0,40,1,158,228,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480990102012003/
480990102012005,69,92,5,2,0,0,1,4,66,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480990102012005/
480990102012006,136,80,0,0,0,0,0,2,134,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480990102012006/
480990102012013,576,241,1,3,0,29,6,78,530,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480990102012013/
480990103001019,35,1,2,0,0,28,0,66,0,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480990103001019/
480990103001023,190,223,1,0,0,26,0,85,132,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480990103001023/
480990103001051,59,24,0,1,0,0,0,8,51,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/480990103001051/
481039501002000,17,3,0,0,0,0,0,9,8,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481039501002000/
481079501003024,7,1,0,0,0,0,0,6,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481079501003024/
481099503004201,5,0,0,0,0,1,4,8,2,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481099503004201/
481119503002007,13,1,0,0,0,24,0,25,12,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481119503002007/
481130031012039,5,9,0,0,0,0,0,3,2,tract,http://www.prisonersofthecensus.org/data/2010blocks/481130031012039/
481130100001208,3078,3237,0,24,0,17,6,1206,1899,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481130100001208/
481130100001209,0,1,0,0,0,0,0,0,0,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481130100001209/
481130100001226,1280,920,5,6,0,1,2,385,896,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481130100001226/
481130190192008,5,0,0,0,0,0,0,0,5,tract,http://www.prisonersofthecensus.org/data/2010blocks/481130190192008/
481130203002013,2,0,0,0,0,0,0,0,2,tract,http://www.prisonersofthecensus.org/data/2010blocks/481130203002013/
481130191002018,13,2,0,1,0,0,0,9,4,tract,http://www.prisonersofthecensus.org/data/2010blocks/481130191002018/
481130181331027,0,1,0,0,0,0,0,0,0,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481130181331027/
481130170012009,1119,388,67,26,2,139,40,471,825,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481130170012009/
481130170012010,134,68,1,3,0,43,10,129,52,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481130170012010/
481130169021016,975,883,9,10,1,123,23,483,663,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481130169021016/
481130169022011,79,59,1,0,0,0,1,30,51,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481130169022011/
481130169033012,161,134,5,1,0,43,7,66,141,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481130169033012/
481159504021008,1044,441,14,7,1,518,35,883,705,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481159504021008/
481179505003046,74,3,0,1,0,1,0,64,10,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481179505003046/
481210212023002,858,258,0,2,0,8,4,302,572,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481210212023002/
481210212023010,11,6,0,0,0,0,0,2,9,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481210212023010/
481210217423005,11,0,0,0,0,0,0,2,9,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481210217423005/
481210215133024,1,0,0,0,0,0,0,0,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481210215133024/
481210217163010,15,5,0,0,0,0,0,5,10,tract,http://www.prisonersofthecensus.org/data/2010blocks/481210217163010/
481239703003044,39,14,0,0,0,10,1,29,20,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481239703003044/
481239702002018,335,360,2,0,0,633,0,633,330,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481239702002018/
481259503001910,3,2,0,0,0,0,0,1,2,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481259503001910/
481259503003076,240,69,0,1,0,0,0,167,74,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481259503003076/
481279502001239,29,0,0,0,0,0,0,29,0,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481279502001239/
481299502002028,5,3,0,0,0,1,0,2,4,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481299502002028/
481319501005349,364,79,9,0,0,44,18,324,112,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481319501005349/
481339502002023,46,5,0,0,0,0,0,8,38,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481339502002023/
481350016003030,16,1,1,0,0,9,2,15,13,tract,http://www.prisonersofthecensus.org/data/2010blocks/481350016003030/
481350017005014,8,0,0,0,0,0,0,3,5,tract,http://www.prisonersofthecensus.org/data/2010blocks/481350017005014/
481350030004076,436,96,1,0,0,0,0,222,214,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481350030004076/
481350031001059,168,44,0,0,0,0,0,105,64,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481350031001059/
481350031001079,19,5,0,0,0,0,0,16,3,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481350031001079/
481379503001069,3,0,1,0,0,0,1,4,0,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481379503001069/
481390604001016,226,80,0,0,0,0,0,63,164,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481390604001016/
481410034022003,859,54,0,38,0,2,5,834,32,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481410034022003/
481410034022108,35,2,0,0,0,0,4,33,6,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481410034022108/
481410036012002,9,0,0,0,0,0,0,9,0,tract,http://www.prisonersofthecensus.org/data/2010blocks/481410036012002/
481410036021022,132,4,0,2,0,0,0,89,43,tract,http://www.prisonersofthecensus.org/data/2010blocks/481410036021022/
481410103393002,794,289,0,4,0,0,0,517,278,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481410103393002/
481410103393005,1776,129,5,2,0,0,3,1642,151,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481410103393005/
481410103321009,317,106,1,0,0,2,1,176,145,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481410103321009/
481410102031009,945,373,96,38,10,115,58,580,541,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481410102031009/
481410102032106,192,36,3,5,1,12,44,165,82,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481410102032106/
481439506001037,41,2,0,0,0,5,0,5,41,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481439506001037/
481450004002027,204,211,0,2,0,168,5,219,159,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481450004002027/
481450008002143,588,545,0,4,0,184,3,286,489,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481450008002143/
481450008003059,5,2,0,0,0,0,0,0,5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481450008003059/
481479504013001,848,739,7,14,0,411,11,512,765,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481479504013001/
481479504022052,268,76,0,0,0,0,2,134,135,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481479504022052/
481499703001018,9,11,0,0,0,0,0,3,6,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481499703001018/
481519503001085,8,2,0,0,0,0,0,2,6,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481519503001085/
481576747003016,482,492,0,21,0,1,1,33,449,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481576747003016/
481576749003023,323,91,1,3,0,1,0,60,263,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481576749003023/
481576728001046,466,390,2,4,0,57,13,288,246,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481576728001046/
481576737001016,196,77,3,0,0,15,2,77,141,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481576737001016/
481576737001030,271,206,0,3,0,0,0,116,155,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481576737001030/
481576737001031,121,142,1,1,0,6,2,40,88,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481576737001031/
481576737001032,641,413,2,5,0,25,7,269,405,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481576737001032/
481599502001050,22,7,0,0,0,0,0,3,19,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481599502001050/
481610002001036,17,9,0,0,0,1,0,5,13,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481610002001036/
481610006003015,541,419,1,0,0,365,1,371,536,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481610006003015/
481639503004000,593,439,8,36,0,147,30,627,144,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481639503004000/
481639501004023,349,24,1,0,0,0,7,321,30,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481639501004023/
481639502002145,882,63,3,279,0,253,39,1173,22,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481639502002145/
481659503001049,20,0,0,0,0,0,0,9,11,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481659503001049/
481677240002066,521,405,4,3,0,50,19,157,429,tract,http://www.prisonersofthecensus.org/data/2010blocks/481677240002066/
481677243001002,64,79,1,0,0,28,0,43,51,tract,http://www.prisonersofthecensus.org/data/2010blocks/481677243001002/
481677209003051,9,10,0,0,0,1,0,7,5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481677209003051/
481677219001108,230,151,2,1,0,29,4,84,182,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481677219001108/
481699501002013,1817,171,0,0,0,1,6,1356,468,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481699501002013/
481719503001046,6,0,0,0,0,0,0,0,6,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481719503001046/
481759601003035,14,10,1,0,0,5,0,8,12,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481759601003035/
481770002003114,31,15,0,0,0,9,4,15,29,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481770002003114/
481770002003119,22,10,0,0,0,26,0,26,22,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481770002003119/
481799501001063,879,482,0,3,0,0,7,436,448,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481799501001063/
481799507002021,60,11,1,0,0,2,0,16,46,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481799507002021/
481810020003107,142,52,0,2,0,28,0,28,142,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481810020003107/
481830102006073,39,8,2,0,0,4,1,7,38,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481830102006073/
481830104005071,22,16,1,0,0,0,0,0,22,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481830104005071/
481830011001016,335,192,0,0,0,7,0,24,318,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481830011001016/
481830011001048,78,94,2,0,0,0,0,6,72,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481830011001048/
481851804001001,882,458,7,3,0,90,7,303,679,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481851804001001/
481851804001022,710,486,4,2,0,81,6,288,515,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/481851804001022/
481872105041020,396,68,0,1,0,0,0,266,130,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481872105041020/
481899502002011,151,9,0,0,0,0,0,98,54,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481899502002011/
481899506001216,1337,498,6,10,0,79,7,763,664,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481899506001216/
481919505001088,6,0,0,0,0,0,0,4,2,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481919505001088/
481939503003079,10,7,0,0,0,0,0,0,10,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481939503003079/
481959503001231,1,0,0,0,0,2,0,2,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481959503001231/
481979501002161,4,2,0,0,0,0,0,1,3,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/481979501002161/
482012503011025,916,1034,0,12,1,102,29,611,444,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/482012503011025/
482012503011044,137,165,1,1,1,23,1,75,87,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/482012503011044/
482014209001029,1,2,0,0,0,0,0,0,1,tract,http://www.prisonersofthecensus.org/data/2010blocks/482014209001029/
482011000001029,362,9,0,0,0,510,0,619,10,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/482011000001029/
482011000001045,144,206,1,0,0,91,3,103,135,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/482011000001045/
482012101001042,4360,4581,1,54,0,15,32,1658,2747,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/482012101001042/
482012101001043,81,315,0,1,0,86,25,111,81,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/482012101001043/
482012304001010,5,1,0,0,0,2,0,6,1,tract,http://www.prisonersofthecensus.org/data/2010blocks/482012304001010/
482012306002007,1,6,0,4,0,0,1,0,1,tract,http://www.prisonersofthecensus.org/data/2010blocks/482012306002007/
482012325001003,242,238,0,0,1,6,1,78,174,tract,http://www.prisonersofthecensus.org/data/2010blocks/482012325001003/
482012415003107,497,182,2,36,0,109,21,361,261,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482012415003107/
482014133002014,4,1,0,0,0,0,0,1,3,tract,http://www.prisonersofthecensus.org/data/2010blocks/482014133002014/
482014536022010,94,47,1,5,0,5,2,16,85,tract,http://www.prisonersofthecensus.org/data/2010blocks/482014536022010/
482015101001061,129,141,0,6,0,0,0,87,43,tract,http://www.prisonersofthecensus.org/data/2010blocks/482015101001061/
482015306001013,49,54,2,0,0,7,4,12,41,tract,http://www.prisonersofthecensus.org/data/2010blocks/482015306001013/
482015432001083,12,0,0,0,0,0,1,0,12,tract,http://www.prisonersofthecensus.org/data/2010blocks/482015432001083/
482013208002024,4,0,0,0,0,0,0,4,0,tract,http://www.prisonersofthecensus.org/data/2010blocks/482013208002024/
482013230001038,26,1,0,0,0,0,0,13,13,tract,http://www.prisonersofthecensus.org/data/2010blocks/482013230001038/
482030203011006,43,13,0,0,0,0,0,1,42,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482030203011006/
482030204021001,93,45,0,0,0,0,0,14,79,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482030204021001/
482059502001099,929,398,1,5,0,0,0,514,416,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482059502001099/
482079503002000,398,61,4,21,0,2,5,124,276,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482079503002000/
482090109062005,212,174,0,0,0,2,0,110,103,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482090109062005/
482090103032035,231,27,0,0,0,0,1,140,91,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482090103032035/
482119503002074,4,0,0,0,0,0,0,2,2,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482119503002074/
482139513004099,288,77,1,0,0,0,0,29,259,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482139513004099/
482150246002075,780,1,0,0,0,2,0,773,10,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482150246002075/
482150235121024,1940,560,0,9,0,2,1,1387,561,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482150235121024/
482150236005031,31,1,0,1,0,4,0,28,7,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482150236005031/
482150240002000,102,2,0,1,0,12,0,114,2,tract,http://www.prisonersofthecensus.org/data/2010blocks/482150240002000/
482179609001012,23,2,0,0,0,0,0,6,17,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/482179609001012/
482179609001048,83,31,0,0,0,0,0,18,65,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/482179609001048/
482199505002015,49,5,0,0,0,0,0,32,17,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482199505002015/
482199503001049,3,1,0,0,0,0,1,4,0,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482199503001049/
482211601004025,179,5,0,1,0,0,0,19,160,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482211601004025/
482239505002011,65,12,0,0,0,0,0,9,56,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482239505002011/
482259503003026,33,34,0,1,0,2,0,6,29,tract,http://www.prisonersofthecensus.org/data/2010blocks/482259503003026/
482259507001018,936,1106,2,2,0,378,12,556,775,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482259507001018/
482279503001023,147,61,4,8,0,162,0,179,128,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482279503001023/
482279508021010,63,2,0,0,0,3,0,19,46,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/482279508021010/
482279508022001,572,235,21,32,0,618,0,704,473,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/482279508022001/
482279508022013,380,181,12,21,0,486,0,527,329,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/482279508022013/
482279508022020,218,94,9,12,0,233,0,263,184,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/482279508022020/
482279508022024,954,347,4,10,1,406,0,484,872,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/482279508022024/
482299503001462,78,5,0,3,0,0,0,72,6,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482299503001462/
482319608001060,2,8,0,0,0,0,0,1,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482319608001060/
482319610001021,183,68,1,2,1,0,6,30,154,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482319610001021/
482339507002038,1,1,0,0,0,0,0,0,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482339507002038/
482339502001101,67,18,1,1,0,2,2,23,47,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482339502001101/
482379501001489,578,262,1,4,0,252,0,266,563,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482379501001489/
482399503001074,47,15,0,0,0,0,0,20,27,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482399503001074/
482419502004017,42,25,0,0,0,1,0,1,42,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482419502004017/
482419504003027,198,182,0,6,0,208,1,209,197,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482419504003027/
482450009002028,88,37,1,1,0,48,0,48,88,tract,http://www.prisonersofthecensus.org/data/2010blocks/482450009002028/
482450113041046,352,519,0,0,0,157,1,158,351,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482450113041046/
482450113021000,1364,1162,36,20,0,159,45,933,645,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/482450113021000/
